Date,Time,Call OI,Put OI,Difference_in_OI,Nifty Spot,SP1_Call,SP2_Call,SP3_Call,SP4_Call,SP5_Call,SP6_Call,SP1_Call_Price_,SP2_Call_Price,SP3_Call_Price,SP4_Call_Price,SP5_Call_Price,SP6_Call_Price,SP1_Call_IV,SP2_Call_IV,SP3_Call_IV,SP4_Call_IV,SP5_Call_IV,SP6_Call_IV,SP1_Put,SP2_Put,SP3_Put,SP4_Put,SP5_Put,SP6_Put,SP1_Put_Price_,SP2_Put_Price,SP3_Put_Price,SP4_Put_Price,SP5_Put_Price,SP6_Put_Price,SP1_Put_IV,SP2_Put_IV,SP3_Put_IV,SP4_Put_IV,SP5_Put_IV,SP6_Put_IV
5/1/2022,15:27,473952,444544,29408,17909.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,15:32,471362,436383,34979,17909.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2022,15:37,471362,436383,34979,17925.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,9:20,407592,415213,7621,17750.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,9:25,486408,448715,37693,17780.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,9:30,549328,477373,71955,17751.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,9:35,439309,439451,142,17705.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,9:40,448242,374997,73245,17687.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,9:45,543223,443408,99815,17734.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,9:50,542573,466200,76373,17728.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,9:55,563585,470120,93465,17708.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,10:00,600030,483472,116558,17708.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,10:05,613363,508390,104973,17724.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,10:10,615063,518154,96909,17731.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,10:15,627805,528979,98826,17717.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,10:20,640279,536416,103863,17708.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,10:25,657398,541571,115827,17714.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,10:30,680437,543127,137310,17703.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,10:35,642923,513812,129111,17690.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,10:40,722745,537994,184751,17702.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,10:45,682942,525630,157312,17674.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,10:50,693138,520667,172471,17674.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,10:55,714861,529030,185831,17687.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,11:00,718735,542655,176080,17678.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,11:05,722699,548170,174529,17689.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,11:10,730105,555112,174993,17691.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,11:15,738956,560232,178724,17683.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,11:20,750447,561514,188933,17691.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,11:25,734350,565451,168899,17698.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,11:30,745063,568965,176098,17697.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,11:35,801358,582134,219224,17701.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,11:40,805849,585580,220269,17701.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,11:45,765671,571306,194365,17690.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,11:50,768743,574625,194118,17692.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,11:55,779372,577309,202063,17691.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,12:00,780000,582511,197489,17695.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,12:05,782487,586013,196474,17692.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,12:11,773729,576551,197178,17685.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,12:16,776232,581785,194447,17685.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,12:21,779122,583567,195555,17669.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,12:26,786543,582548,203995,17663.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,12:31,788890,585719,203171,17666.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,12:36,788184,595031,193153,17671.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,12:41,776247,599422,176825,17677.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,12:46,770007,608136,161871,17686.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,12:51,752331,607987,144344,17696.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,12:56,763626,625099,138527,17702.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,13:01,744549,632277,112272,17714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,13:06,744703,624685,120018,17711.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,13:11,750990,612656,138334,17708.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,13:16,749975,616503,133472,17711.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,13:21,747403,613958,133445,17710.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,13:26,751407,617440,133967,17716.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,13:31,706990,572287,134703,17696.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,13:36,741881,605738,136143,17734.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,13:41,680800,609869,70931,17743.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,13:46,750143,614101,136042,17751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,15:12,668689,489459,179230,17750.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,15:17,520004,388173,131831,17740.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,15:22,472110,361684,110426,17744.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,15:27,451567,344505,107062,17743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,15:32,400110,316403,83707,17748.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2022,15:37,400110,316403,83707,17745.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,9:20,186463,136291,50172,17828.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,9:25,202989,152815,50174,17839.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,9:30,193820,180443,13377,17858.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,9:35,201195,188677,12518,17870.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,9:40,208138,198722,9416,17877.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,9:45,215303,199633,15670,17885.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,9:50,214611,204137,10474,17887.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,9:55,214597,206735,7862,17880.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,10:00,218998,212933,6065,17879.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,10:05,226939,215676,11263,17888.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,10:10,232180,217287,14893,17893.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,10:15,235977,220040,15937,17885.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,10:20,242328,222732,19596,17893.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,10:25,244998,229196,15802,17887.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,10:30,249317,231278,18039,17893.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,10:35,250260,231282,18978,17890.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,10:40,248830,233151,15679,17897.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,10:45,249648,232838,16810,17887.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,10:50,253506,233758,19748,17880.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,10:55,256652,236285,20367,17853.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,11:00,263868,239533,24335,17868.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,11:05,271983,231650,40333,17837.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,11:10,278988,230517,48471,17839.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,11:15,283912,231269,52643,17829.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,11:20,291101,228732,62369,17835.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,11:25,295149,228898,66251,17834.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,11:30,297339,231463,65876,17835.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,11:35,289911,241356,48555,17852.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,11:40,300977,231134,69843,17844.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,11:45,303092,232522,70570,17832.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,11:50,304933,233141,71792,17812.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,11:55,299048,233246,65802,17792.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,12:00,310500,222825,87675,17806.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,12:05,307244,235254,71990,17795.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,12:10,315810,226727,89083,17818.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,12:15,318287,228260,90027,17800.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,12:20,312484,240601,71883,17780.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,12:25,311292,238598,72694,17798.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,12:30,317944,239502,78442,17794.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,12:35,320559,242415,78144,17784.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,12:40,322465,240512,81953,17755.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,12:45,236474,229853,6621,17746.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,12:50,238569,226388,12181,17705.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,12:55,251961,217820,34141,17747.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,13:00,254887,223237,31650,17742.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,13:05,349876,228142,121734,17772.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,13:10,348449,230774,117675,17765.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,13:15,352097,232767,119330,17762.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,13:20,353259,234032,119227,17762.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,13:25,354108,236960,117148,17767.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,13:30,353541,237213,116328,17774.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,13:35,353972,237179,116793,17772.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,13:40,354569,239633,114936,17785.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,13:45,351145,241187,109958,17790.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,13:50,350849,241307,109542,17788.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,13:55,350923,244061,106862,17790.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,14:00,350911,243929,106982,17784.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,14:05,347441,245387,102054,17776.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,14:10,348705,244879,103826,17773.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,14:15,251552,236960,14592,17740.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,14:20,345232,243363,101869,17757.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,14:25,348989,245549,103440,17753.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,14:30,348658,244754,103904,17771.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,14:35,346332,245535,100797,17773.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,15:01,332922,245757,87165,17764.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,15:06,336387,219554,116833,17810.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,15:11,326948,219828,107120,17810.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,15:16,302446,219112,83334,17818.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,15:21,292328,215942,76386,17805.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,15:26,280252,211035,69217,17827.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,15:31,265422,205456,59966,17827.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2022,15:36,265422,205456,59966,17812.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1-2022,9:45,281478,214652,66826,17907.25,17900.0,17950.0,18000.0,18050.0,18100.0,18150.0,127.65,102.6,80.9,62.3,47.35,35.6,16.38,16.52,16.64,16.67,16.77,16.85,17650.0,17700.0,17750.0,17800.0,17850.0,17900.0,41.4,52.55,65.4,80.95,99.2,119.6,21.9,21.68,21.58,21.45,21.36,21.27
10-1-2022,9:56,287791,224671,63120,17920.95,17900.0,17950.0,18000.0,18050.0,18100.0,18150.0,136.1,109.15,85.8,65.9,49.9,37.05,17.88,17.76,17.62,17.51,17.37,17.36,17650.0,17700.0,17750.0,17800.0,17850.0,17900.0,36.8,46.4,57.8,71.9,88.45,107.85,21.07,20.82,20.48,20.23,19.95,19.68
10-1-2022,11:16,285816,292630,6814,17974.1,17950.0,18000.0,18050.0,18100.0,18150.0,18200.0,123.75,97.75,73.85,57.05,41.2,30.75,16.74,16.59,16.5,16.37,16.32,16.29,17700.0,17750.0,17800.0,17850.0,17900.0,17950.0,36.3,45.75,57.85,72.05,89.4,109.75,20.15,19.82,19.56,19.29,19.06,18.77
10-1-2022,11:21,290683,292351,1668,17958.1,17950.0,18000.0,18050.0,18100.0,18150.0,18200.0,117.75,92.7,69.3,51.75,38.1,28.5,16.74,16.59,16.5,16.37,16.32,16.29,17700.0,17750.0,17800.0,17850.0,17900.0,17950.0,37.95,47.9,60.25,75.35,93.0,114.1,20.15,19.82,19.56,19.29,19.06,18.77
10-1-2022,11:26,296941,291292,5649,17938.9,17900.0,17950.0,18000.0,18050.0,18100.0,18150.0,151.35,121.9,96.25,74.15,55.95,41.45,15.71,15.72,15.73,15.7,15.67,15.73,17650.0,17700.0,17750.0,17800.0,17850.0,17900.0,27.7,35.2,44.9,56.85,71.3,88.7,21.04,20.71,20.43,20.2,20.07,19.91
10-1-2022,11:31,301391,292095,9296,17938.15,17900.0,17950.0,18000.0,18050.0,18100.0,18150.0,146.15,117.4,92.4,69.5,53.35,38.45,15.71,15.72,15.73,15.7,15.67,15.73,17650.0,17700.0,17750.0,17800.0,17850.0,17900.0,29.25,36.9,46.9,59.5,74.65,92.7,21.04,20.71,20.43,20.2,20.07,19.91
10-1-2022,11:36,307306,292055,15251,17939.85,17900.0,17950.0,18000.0,18050.0,18100.0,18150.0,143.3,115.05,90.5,69.4,52.05,38.5,18.22,17.85,17.64,17.36,17.16,17.06,17650.0,17700.0,17750.0,17800.0,17850.0,17900.0,30.15,38.2,48.15,61.1,76.45,94.85,19.77,19.37,18.99,18.72,18.41,18.06
10-1-2022,11:41,309825,291276,18549,17939.55,17900.0,17950.0,18000.0,18050.0,18100.0,18150.0,148.15,118.75,93.95,72.15,54.05,39.95,18.22,17.85,17.64,17.36,17.16,17.06,17650.0,17700.0,17750.0,17800.0,17850.0,17900.0,28.4,36.15,45.7,58.05,72.8,90.6,19.77,19.37,18.99,18.72,18.41,18.06
10-1-2022,11:46,312429,291872,20557,17932.3,17900.0,17950.0,18000.0,18050.0,18100.0,18150.0,154.8,124.6,98.6,76.3,57.75,42.95,18.11,17.78,17.58,17.31,17.14,17.04,17650.0,17700.0,17750.0,17800.0,17850.0,17900.0,26.5,33.7,42.75,54.05,68.0,84.85,19.82,19.42,19.05,18.8,18.52,18.2
10-1-2022,11:51,314430,290292,24138,17918.55,17900.0,17950.0,18000.0,18050.0,18100.0,18150.0,147.35,118.5,93.35,71.65,53.95,39.95,18.11,17.78,17.58,17.31,17.14,17.04,17650.0,17700.0,17750.0,17800.0,17850.0,17900.0,28.75,36.4,46.05,58.3,72.95,90.9,19.82,19.42,19.05,18.8,18.52,18.2
10-1-2022,11:56,318614,288987,29627,17906.85,17900.0,17950.0,18000.0,18050.0,18100.0,18150.0,151.0,121.2,95.8,73.7,55.25,40.9,20.52,19.92,19.41,18.95,18.56,18.3,17650.0,17700.0,17750.0,17800.0,17850.0,17900.0,27.45,34.7,44.05,55.85,70.15,87.3,18.44,17.95,17.41,16.94,16.44,15.86
10-1-2022,12:1,322675,288117,34558,17910.95,17900.0,17950.0,18000.0,18050.0,18100.0,18150.0,126.25,100.35,78.35,59.55,44.5,33.05,20.52,19.92,19.41,18.95,18.56,18.3,17650.0,17700.0,17750.0,17800.0,17850.0,17900.0,32.25,41.3,53.0,67.5,84.65,105.35,18.44,17.95,17.41,16.94,16.44,15.86
10-1-2022,12:6,329741,288241,41500,17931.85,17900.0,17950.0,18000.0,18050.0,18100.0,18150.0,123.4,98.1,76.3,58.5,44.0,32.65,17.7,17.48,17.31,17.16,17.12,17.12,17650.0,17700.0,17750.0,17800.0,17850.0,17900.0,33.15,42.55,54.3,69.5,87.3,108.3,19.22,18.93,18.64,18.41,18.19,17.95
